jobs,model_used,interface,iptm_ptm,iptm,ptm,confidence_score,pDockQ/mpDockQ,average_interface_pae,interface_average_plddt,interface_num_intf_residues,interface_polar,interface_hydrophobic,interface_charged,interface_contact_pairs,interface_score,interface_pDockQ2,interface_ipSAE,interface_LIS,interface_hb,interface_sb,interface_ss,interface_sc,interface_area,interface_solv_en,voroif_pgoodness,voroif_area,voroif_pgoodness_average,voroif_pcadscore,voroif_num_of_residues,voroif_residue_pcadscore
P33991+Q9UQE7,model_3_multimer_v3_pred_0,8_9,0.24316679508743283,0.19939357042312622,0.4182596937446592,0.24316679508743283,0.07306174730031134,30.960204081632654,61.87875,24,0.20833333333333334,0.375,0.375,49,104.58722068706439,0.008565057936980898,0.0,0.0,7,0,0,0.07788327134150885,430.6643566897589,-3.0556445921183695,-1513.42266495343,563.708584,-2.68476072195741,0.00214757119862274,26.0,0.00268436106641828
P14866+Q86X10,model_3_multimer_v3_pred_0,8_9,0.2752248029204162,0.19668716192245483,0.5893753669122614,0.2752248029204162,0.09684081087224958,30.150341296928325,45.47736842105263,152,0.26973684210526316,0.29605263157894735,0.2631578947368421,293,112.18664761680924,0.008211829212124872,0.0,0.0,25,3,0,0.03817642268924985,2589.5843812983812,-16.670202352772208,-9324.4962169952,3211.19826031995,-2.90374354402713,0.00149185910831562,159.0,0.00252593931875541
Q96ST3+P12755,model_3_multimer_v3_pred_0,8_9,0.23358999616998088,0.19562691450119019,0.3854423228451437,0.23358999616998088,0.12012485229180965,29.96990595611285,47.076532663316584,199,0.2864321608040201,0.3869346733668342,0.21608040201005024,319,117.86978387304912,0.008248060438641968,0.0,0.0,25,0,0,0.08831701739979386,3896.378574683101,-41.32663566736903,-11098.7847180913,4318.72258053391,-2.56992305273731,0.00259940023579669,231.0,0.00703101737768631
O00541+Q14684,model_2_multimer_v3_pred_0,9_A,0.24066094263749216,0.1945018172264099,0.4252974442818211,0.24066094263749216,0.022708035398783126,25.344444444444445,58.58,14,0.14285714285714285,0.5,0.2857142857142857,9,55.89952620295565,0.009147071655568818,0.0,0.0,0,0,0,0.32425747017024376,182.9771448810942,-1.5013985082763384,-271.439717218595,194.333226,-1.39677461649608,0.0180814047305066,24.0,0.0288093228781633
Q01804+Q9HB71,model_4_multimer_v3_pred_0,7_8,0.2150617648738825,0.19369229674339294,0.3005396373958408,0.2150617648738825,0.13082359500559584,24.984727272727273,49.242753623188406,138,0.2826086956521739,0.2971014492753623,0.30434782608695654,275,120.11945884727211,0.00885784235721631,0.0,0.0,28,10,0,0.06150187453013789,2887.5965842254454,-24.93513908509135,-9231.0118797858,3581.15675249691,-2.57766205663844,0.00256617307496793,167.0,0.030831891377996
Q8TEW0+Q96ST8,model_3_multimer_v3_pred_0,8_9,0.19912452109348894,0.19109834730625153,0.23122921624243856,0.19912452109348894,0.029628406999184967,31.103708791208792,28.68825327510917,229,0.26200873362445415,0.31877729257641924,0.34497816593886466,364,73.47352515735665,0.007782745290317611,0.0,0.0,39,14,0,0.14031476733698506,5318.457554962981,-24.590545991788076,-14723.2807104098,5704.12877171495,-2.58116204939448,0.00255128541845756,325.0,0.0101270528614271
Q96G01+Q86W92,model_1_multimer_v3_pred_0,A_B,0.21026981236892517,0.19099585711956024,0.2873656333663849,0.21026981236892517,0.019731067100041504,30.549107142857142,20.924,50,0.32,0.32,0.26,56,36.579086277077735,0.007646360765323107,0.0,0.0,3,0,0,0.2507229539872521,1510.605459787716,-4.443348066136878,-2737.28087134564,1426.4866085349,-1.91889699837913,0.00765411483716022,109.0,0.0217593917594622
P61764+Q53S33,model_1_multimer_v3_pred_0,A_B,0.3058888942300229,0.19066791236400604,0.7667728216940902,0.3058888942300229,0.19025873784517228,23.787628865979382,65.5459375,64,0.25,0.328125,0.3125,97,130.22481592098188,0.00979287134760214,0.0,0.0,7,4,0,0.24063704519392862,1242.546840741687,-6.9219623115140365,-2751.41594291263,1240.44145113332,-2.21809416349222,0.00466268479024762,80.0,0.00686803315497914
O14641+P10515,model_1_multimer_v3_pred_0,A_B,0.2106371168455114,0.19066479802131653,0.2905263921422908,0.2106371168455114,0.2093244944922791,27.87728813559322,53.81756906077348,181,0.26519337016574585,0.2983425414364641,0.2983425414364641,295,132.91981691272358,0.008661884430257862,0.0,0.0,38,2,0,0.18966531341149587,3097.757942105632,-24.1103221158221,-8961.62068221675,3495.789247001,-2.56354718463215,0.00262709695576313,206.0,0.00495497413394133
Q13148+Q92900,model_2_multimer_v3_pred_0,9_A,0.25229795524665755,0.18956854939460754,0.5032155786548576,0.25229795524665755,0.08151768437158338,28.69846153846154,50.890309278350514,97,0.29896907216494845,0.25773195876288657,0.32989690721649484,130,107.57923099580802,0.008440090061414694,0.0,0.0,16,5,0,0.24114979874261894,2114.0301098274595,-3.6366485108356414,-5005.0951856716,2197.16238047132,-2.27798146835099,0.00422163401924952,135.0,0.0193810046075093
Q16513+Q07065,model_3_multimer_v3_pred_0,8_9,0.22911481765739217,0.18915852904319763,0.3889399721141702,0.22911481765739217,0.12109837311748131,26.819731800766284,48.862196969696974,132,0.24242424242424243,0.3106060606060606,0.3939393939393939,261,118.08236447451151,0.00858186300300871,0.0,0.0,20,17,0,0.21365229798719737,2764.7887183470057,-15.18067884176537,-9530.90725248771,3367.20166453332,-2.8305127527337,0.00168519408666562,153.0,0.00736734442120321
Q5T8D3+Q9NSV4,model_4_multimer_v3_pred_0,7_8,0.21921173912181613,0.18859350681304932,0.3416846683568833,0.21921173912181613,0.06441306391902209,27.65751445086705,39.79956989247312,186,0.25268817204301075,0.3387096774193548,0.3118279569892473,346,101.05413665621111,0.008269338154536975,0.0,0.004166666666666652,27,10,0,0.0630826815884552,3736.8020011907834,-27.598151208727643,-12705.7440670052,4511.5108083309,-2.81629471961874,0.00172553483952892,229.0,0.00325134418640501
Q15029+P55209,model_3_multimer_v3_pred_0,8_9,0.2849127869559345,0.1867998242378235,0.6773646378283785,0.2849127869559345,0.03402258118813531,26.875,69.588125,16,0.25,0.125,0.625,14,79.75690101278168,0.009340247644957894,0.0,0.0,3,1,0,0.301519694089465,375.80056309016294,5.177326502825736,-318.267197587584,361.0467795,-0.881512357009085,0.0416523055177743,33.0,0.163699857903723
O95817+P04424,model_3_multimer_v3_pred_0,8_9,0.24809890439973104,0.1854417622089386,0.4987274731629007,0.24809890439973104,0.019109915938385433,29.03333333333333,58.7175,4,0.5,0.25,0.25,3,28.01536727400178,0.008725377990820364,0.0,0.0,0,0,0,0.3588677390730892,104.86061213581678,-1.7729928794512375,-144.706742948049,96.812269,-1.49471492035838,0.0154001479491877,7.0,0.0175477997743656
Q6IQ23+P23588,model_2_multimer_v3_pred_0,9_A,0.19873398953791516,0.18510039150714874,0.2532683816609808,0.19873398953791516,0.01992257042952691,29.434482758620693,19.902857142857144,63,0.23809523809523808,0.2698412698412698,0.31746031746031744,87,38.60197461068942,0.007659049286855906,0.0,0.0,7,5,0,0.10806328354078584,1562.317355053842,-3.9400963674513036,-4024.43094769872,1589.94548886664,-2.53117542449048,0.00277232613764572,96.0,0.00768081433560466
P23508+P33991,model_2_multimer_v3_pred_0,9_A,0.23900378014899554,0.1836276352405548,0.46050835978275845,0.23900378014899554,0.021017157005490762,29.25,52.373000000000005,10,0.3,0.3,0.3,8,47.29753188872906,0.008522902673746604,0.0,0.0,1,0,0,0.27677552986401055,228.84190075386852,0.5520071745603445,-417.266770721593,218.39453635,-1.91060993418297,0.00775973915374223,18.0,0.0149221726153576
Q02241+P33897,model_1_multimer_v3_pred_0,A_B,0.23594693511758916,0.18207323551177979,0.4514417335408266,0.23594693511758916,0.3004354096933714,29.50162601626016,68.91090909090909,66,0.2878787878787879,0.3333333333333333,0.2727272727272727,123,144.0172611430266,0.008886560852168298,0.0,0.0,11,5,0,0.015988751678406958,1240.360875757519,-12.20932294050374,-4297.47503598554,1482.90581626832,-2.8980094277329,0.00150616336660592,73.0,0.00302415512786951
Q8IUW3+P54252,model_1_multimer_v3_pred_0,A_B,0.21995871152372765,0.18170514702796936,0.37297296950676073,0.21995871152372765,0.10553945576165,25.436477987421384,51.99442105263158,95,0.2631578947368421,0.3368421052631579,0.30526315789473685,159,114.4603689859699,0.008922842830695329,0.0,0.0,19,2,0,0.2054759676455239,2188.7574553383392,-17.73979661279742,-5823.21346829812,2199.04156468595,-2.64806885045383,0.00228269149593008,141.0,0.00449566871473301
O43660+O43172,model_2_multimer_v3_pred_0,9_A,0.23316847318446415,0.18102362751960754,0.4417478558438906,0.23316847318446415,0.19888468862472763,27.229111111111113,55.8917094017094,117,0.20512820512820512,0.3162393162393162,0.38461538461538464,225,131.46750176206135,0.008755658368719646,0.0,0.0,22,2,0,0.1657548743008585,2537.914925629324,-15.348166080541546,-9123.58000465936,3197.06311450659,-2.85373784560629,0.00162131288036199,142.0,0.00299264683898927
Q13825+Q15118,model_2_multimer_v3_pred_0,9_A,0.24882275746964638,0.18064194917678833,0.5215459906410785,0.24882275746964638,0.2972426785728254,27.156521739130433,78.125,42,0.2619047619047619,0.2857142857142857,0.2857142857142857,69,143.66008521384808,0.009824610986793875,0.0,0.0,5,1,0,0.2448434239783642,641.8086102228599,-2.4805354950498213,-1967.69256304917,719.678961253318,-2.73412544896747,0.00197828956453561,43.0,0.00340663193764532
Q15051+P28066,model_1_multimer_v3_pred_0,A_B,0.22364493776217587,0.17990563809871674,0.39860213641601233,0.22364493776217587,0.03818347655617947,22.575,56.01433333333333,30,0.36666666666666664,0.23333333333333334,0.36666666666666664,32,84.30997260227066,0.010134719431851999,0.0,0.0,4,1,0,0.2415018066086857,706.7401552285698,1.7179300421184678,-1535.68555588874,714.060805,-2.1506369557544,0.00521461586774136,45.0,0.00882806723637561
O75570+Q8N442,model_2_multimer_v3_pred_0,9_A,0.2484172016252446,0.17983181774616241,0.5227587371415733,0.2484172016252446,0.08791445510056363,25.353472222222223,59.01563636363637,55,0.4,0.16363636363636364,0.32727272727272727,72,109.61165921575268,0.009269723062399973,0.0,0.0,10,0,0,0.2868465941918405,1137.4828996459541,3.910600850501112,-2769.95930670423,1146.818989,-2.41534133396201,0.0033607136553277,72.0,0.0207485419020696
P49736+P28331,model_4_multimer_v3_pred_0,7_8,0.24151293860423212,0.17673510313034058,0.5006242804997982,0.24151293860423212,0.021215305279685,28.05,80.6,5,0.0,0.4,0.2,4,48.526035301033765,0.009530817779713999,0.0,0.0,0,2,0,0.3508854086827142,90.82120028413831,-0.09419499627915684,-93.3599262797237,85.93229,-1.08643591692626,0.0299623528137419,7.0,0.0453194039990329
Q8N684+Q9NRA8,model_1_multimer_v3_pred_0,A_B,0.18500285541791614,0.17421913146972656,0.22813775121067442,0.18500285541791614,0.0639060475667238,26.926111111111112,41.46994413407821,179,0.20670391061452514,0.3240223463687151,0.2905027932960894,270,100.82851946929532,0.008388814340739934,0.0,0.0,18,4,0,0.0459495252399748,3429.3726733026806,-16.219358203126887,-9390.91738802406,3880.6651067131,-2.41992471130241,0.00333522439343614,207.0,0.0105781356217278
Q7Z2W4+O95900,model_5_multimer_v3_pred_0,6_7,0.20390425227463546,0.17405609786510468,0.32329686991275863,0.20390425227463546,0.062080185506936655,25.605,76.85933333333334,15,0.26666666666666666,0.2,0.3333333333333333,20,99.99629811340317,0.009961633653330117,0.0,0.0,0,4,0,0.18381482900693297,383.76938871302866,0.08661086161970388,-1156.06952848214,395.8460134,-2.92050314856637,0.00145082373394811,28.0,0.00429709575317874
Q15118+P08559,model_3_multimer_v3_pred_0,8_9,0.24539215633873024,0.1736259162425995,0.5324571167232531,0.24539215633873024,0.025507357722896497,24.116666666666664,83.46428571428571,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,6,64.94783829094911,0.010714740566807782,0.0,0.0,1,0,0,0.4439642656613281,191.1555541944924,0.1351338551387471,-433.434687111877,189.40307,-2.28842482390532,0.00414909200269331,12.0,0.0047419323745087
Q8NHH9+Q8TEH3,model_4_multimer_v3_pred_0,7_8,0.21125916433872916,0.17352968454360962,0.3621770835192073,0.21125916433872916,0.16358529831805582,28.764204545454547,64.84068965517241,58,0.22413793103448276,0.3448275862068966,0.3275862068965517,88,126.08159748474945,0.008862876462622033,0.0,0.0,6,1,0,0.2645399668077101,1348.6694428548185,-6.220640915583317,-3790.3811369153,1404.85823763,-2.69805239801967,0.00210061842149101,82.0,0.00386780116372125
Q8N465+Q9P253,model_4_multimer_v3_pred_0,7_8,0.22054619925113406,0.17196117341518402,0.4148863025949341,0.22054619925113406,0.03621207642063529,28.587500000000002,76.24266666666668,15,0.4,0.2,0.13333333333333333,12,82.27965601532706,0.009330748915747275,0.0,0.0,1,0,0,0.29594529552872095,155.99161502739386,-0.5595029622508036,-253.343623632852,148.72754866,-1.70340751202731,0.0109254023579758,22.0,0.0185341282595932
Q7Z7C8+Q92750,model_1_multimer_v3_pred_0,A_B,0.17910182683758666,0.17008304595947266,0.21517695035004267,0.17910182683758666,0.04560505040019526,28.480102040816327,45.46728813559322,59,0.3220338983050847,0.3220338983050847,0.3220338983050847,98,90.53564972661722,0.008311960661111605,0.0,0.0,11,1,0,0.06878174502495756,1493.2999692663047,-15.475993947334786,-4858.36189481103,1753.49376233332,-2.77067532213298,0.00186159394402224,88.0,0.00467760245216773
P08133+P30084,model_1_multimer_v3_pred_0,A_B,0.26807983901411536,0.16965511441230774,0.6617787374213459,0.26807983901411536,0.05707481205873835,26.663888888888888,77.70210526315789,19,0.15789473684210525,0.15789473684210525,0.3157894736842105,18,97.53731632548498,0.00968599496317082,0.0,0.0,3,0,0,0.2026687216772049,300.7536624433666,-0.7060316311058159,-626.81656282066,293.8221968,-2.13331929870269,0.00536649770204023,27.0,0.00819785937437588
P09496+P42566,model_1_multimer_v3_pred_0,A_B,0.18096140006295516,0.16877588629722595,0.22970345512587198,0.18096140006295516,0.046419061557709,25.668333333333333,40.40177570093458,107,0.2336448598130841,0.34579439252336447,0.308411214953271,180,91.1170138956686,0.008438413726559017,0.0,0.0,11,2,0,0.2754667635686592,2002.1412248583613,-15.043926911066364,-5232.43229093413,2249.79948244265,-2.32573272941337,0.00389993480856055,122.0,0.0148721220560537
P31943+A8MQ27,model_1_multimer_v3_pred_0,A_B,0.1922808237917066,0.16618670523166656,0.2966572980318667,0.1922808237917066,0.48328260013415064,26.72621527777778,55.813702422145326,289,0.2629757785467128,0.3079584775086505,0.2629757785467128,864,163.89770418125724,0.008872939419443414,0.0,0.0,58,16,0,0.00935366654845924,4145.9289501835965,-27.610695171695795,-20011.5990344976,7456.90225308295,-2.68363435047363,0.00215159790761849,309.0,0.00346536880658876
P55072+P0DPB3,model_4_multimer_v3_pred_0,7_8,0.2297010789376417,0.16371065378189087,0.4936627795606449,0.2297010789376417,0.11720233127386077,27.485833333333336,65.92311111111111,45,0.26666666666666666,0.35555555555555557,0.26666666666666666,60,117.2212624514021,0.009169558138950564,0.0,0.0,4,4,0,0.25173949960005726,898.9927194234886,-3.6409520460205727,-2410.98786825413,906.4720265,-2.65974878183858,0.00223878359964214,59.0,0.00565835679180465
P55072+Q9GZT3,model_5_multimer_v3_pred_0,6_7,0.23322326657113057,0.163633793592453,0.5115811584858407,0.23322326657113057,0.06677872496547096,27.38728813559322,57.64311111111111,45,0.15555555555555556,0.4,0.35555555555555557,59,102.07741926842274,0.00882531884515567,0.0,0.0,3,10,0,0.19935976221727325,1026.2359610894773,4.372114885174298,-2961.44455640527,1083.71949416664,-2.73266705300211,0.00198309441504047,63.0,0.00425691362106013
Q12933+O95816,model_3_multimer_v3_pred_0,8_9,0.19655116503398823,0.16171839833259583,0.3358822318395578,0.19655116503398823,0.01931582897471567,23.133333333333336,65.58833333333334,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,31.293587894971463,0.010385341272411117,0.0,0.0,0,2,0,0.2796701793248999,363.1518806419576,6.22775150029355,-659.680253488444,341.626456,-1.93099873239455,0.00750242783172628,32.0,0.0167877349752645
P56962+Q14764,model_2_multimer_v3_pred_0,9_A,0.2136273670413691,0.1580609530210495,0.4358930231226474,0.2136273670413691,0.01874553464784348,31.080952380952382,15.393076923076924,13,0.23076923076923078,0.3076923076923077,0.0,21,20.35302331301574,0.007532485760529054,0.0,0.0,0,0,0,-0.07770555755402633,231.26692370760242,-3.644570391907166,-807.731700348357,265.385134,-3.04362074911233,0.00118199615796799,15.0,0.00156579345054498
O94992+Q8NFW8,model_1_multimer_v3_pred_0,A_B,0.21183987734790127,0.15782541036605835,0.42789774527527286,0.21183987734790127,0.04014608736836498,22.72391304347826,51.81044444444445,45,0.26666666666666666,0.2,0.4,46,86.1482222629031,0.009485560058288212,0.0,0.0,4,5,0,0.2541732009411848,1046.0589683703638,-5.864261822328359,-2369.9923378048,1019.86448693332,-2.32383063452993,0.00391226939060263,70.0,0.0144113168034086
P14866+P56545,model_3_multimer_v3_pred_0,8_9,0.20212851192154668,0.15148097276687622,0.4047186685402285,0.20212851192154668,0.292089195710174,27.35892857142857,66.66904761904762,84,0.25,0.30952380952380953,0.2619047619047619,140,143.0803122072056,0.009144844343478127,0.0,0.0,12,2,0,0.1416378528400422,1496.162343494186,-4.9003348868710646,-4658.59553957571,1693.0822047,-2.75154716448111,0.00192178230674711,100.0,0.00546030364207093
Q15118+P27144,model_4_multimer_v3_pred_0,7_8,0.23114197345803683,0.13979600369930267,0.5965258524929734,0.23114197345803683,0.3733870920739325,26.63372093023256,71.97434782608696,69,0.2463768115942029,0.3188405797101449,0.30434782608695654,129,151.90831792723824,0.00957384817443406,0.0,0.0,9,4,0,0.25998248584597117,1240.7546559116608,1.3746629407017679,-3375.43008066832,1440.030872716,-2.34399841324376,0.00378344122962088,68.0,0.0219201705315281
Q5T4F4+Q9UII2,model_3_multimer_v3_pred_0,8_9,0.17926668732413453,0.13496264815330505,0.35648284400745245,0.17926668732413453,0.1788159266780934,27.89020618556701,56.17103448275862,87,0.2413793103448276,0.27586206896551724,0.41379310344827586,194,128.50818986162554,0.008736513817972268,0.0,0.0,15,7,0,0.11977648958159498,1787.9140091989548,-15.90685529425705,-6329.6124606927,2319.15464187363,-2.72927572245852,0.00199431261611882,103.0,0.00387897224037344
Q6XE24+Q9BYN8,model_3_multimer_v3_pred_0,8_9,0.17348340927431177,0.13492168486118317,0.32773030692682614,0.17348340927431177,0.024791563441303437,23.7,63.001666666666665,12,0.08333333333333333,0.5,0.4166666666666667,10,63.001666666666665,0.009747657154851607,0.0,0.0,4,0,0,0.3471269706020639,481.8388004657502,-2.874233139625346,-949.231998002353,444.5502367,-2.13526373318058,0.00534922739293797,28.0,0.00664864003166136
P07919+P11177,model_3_multimer_v3_pred_0,8_9,0.2563560112780935,0.13384218513965607,0.7464113158318431,0.2563560112780935,0.04277762485557077,22.185714285714287,77.11153846153846,13,0.15384615384615385,0.5384615384615384,0.23076923076923078,14,88.37969610504997,0.011038789604307563,0.0,0.0,0,0,0,0.4966274611361858,245.30025430454788,-5.017402887765364,-127.98449015758,236.900141,-0.540246576542056,0.0712875393468838,20.0,0.121938815859304
O75787+P36543,model_5_multimer_v3_pred_0,6_7,0.1929935811510571,0.12093457579612732,0.4812296025707762,0.1929935811510571,0.037126263303379745,25.420454545454547,62.0121052631579,19,0.2631578947368421,0.42105263157894735,0.3157894736842105,22,83.24645659079727,0.009335146379912673,0.0,0.0,0,1,0,0.2715446473222203,402.369169759895,-4.248060807538991,-1153.67484448653,405.292466933318,-2.84652427225187,0.0016408907807608,30.0,0.00480253950038294
P36957+Q96L03,model_1_multimer_v3_pred_0,A_B,0.1646102568414009,0.11441437900066376,0.36539376820434943,0.1646102568414009,0.022953280370293733,27.135714285714283,67.30888888888889,9,0.1111111111111111,0.6666666666666666,0.2222222222222222,7,56.882610075537386,0.00927616596234854,0.0,0.0,1,0,0,0.22191759004294814,237.14076248733068,-1.3837462939985699,-519.720005820746,218.896366,-2.37427425277926,0.00359793630771421,20.0,0.00502929062748389
Q96KS9+Q9H6D7,model_3_multimer_v3_pred_0,8_9,0.1716642628882256,0.10972170531749725,0.4194344931711389,0.1716642628882256,0.07257491630416607,27.1635593220339,58.95605263157895,38,0.15789473684210525,0.3684210526315789,0.47368421052631576,59,104.40244440111171,0.008930551949629235,0.0,0.0,5,9,0,0.12835326009201986,928.4037165621263,-9.196176152081478,-2888.40934830237,1006.92528433332,-2.86854386640492,0.00158185634535701,57.0,0.00309233780588413
Q86V81+Q9BYN8,model_5_multimer_v3_pred_0,6_7,0.1378048741638524,0.10739198327064514,0.25945643773668137,0.1378048741638524,0.033708540141875076,25.1275,61.00375,24,0.375,0.3333333333333333,0.16666666666666666,20,79.36770859798659,0.009437470145329916,0.0,0.0,3,5,0,0.21713312222352732,701.1146623209808,-3.8695601614913784,-1264.28199651473,673.323877,-1.87767289962706,0.00819403124897045,47.0,0.0133587556294322
Q8IXM3+Q6P1L8,model_4_multimer_v3_pred_0,7_8,0.1504602699413889,0.09082205593585968,0.38901312596350573,0.1504602699413889,0.020733924622337273,26.322222222222223,47.571,10,0.3,0.1,0.4,9,45.39427041653812,0.008615634468307376,0.0,0.0,0,0,0,0.3624710516450425,195.10947387635144,0.2617551197357386,-441.266649082992,188.106582,-2.34583311435105,0.00377193333155024,20.0,0.00592419849467996
P20290+P83731,model_3_multimer_v3_pred_0,8_9,0.12828090807095777,0.08870957791805267,0.2865662286825781,0.12828090807095777,0.03997250163715893,27.645714285714288,55.69193548387097,31,0.25806451612903225,0.22580645161290322,0.3870967741935484,35,85.99213790866237,0.00870042817655683,0.0,0.0,3,0,0,0.22394337813270587,698.0127859124575,1.3342181509886757,-1623.22881130754,675.0503516,-2.40460405280905,0.00342118894832794,52.0,0.0124063614998279
